billing_id,date,advertiser_id,campaign_id,market_id,billable_impressions,billable_clicks,gross_revenue_usd,discount_usd,net_revenue_usd,billing_status
BIL_00013366,2026-03-17,ADV_009,CMP_027,MKT_SG,44016,448,65.7002,0.0,50.9829,Finalized
BIL_00013367,2026-03-17,ADV_009,CMP_027,MKT_TH,105459,842,171.5755,3.4315,126.9649,Finalized
BIL_00013368,2026-03-17,ADV_009,CMP_028,MKT_AE,14894,177,37.6742,0.0,29.5706,Finalized
BIL_00013369,2026-03-17,ADV_009,CMP_028,MKT_ID,14110,209,50.7237,0.0,39.0215,Finalized
BIL_00013370,2026-03-17,ADV_009,CMP_028,MKT_SA,22599,328,73.8622,1.4772,53.2567,Finalized
BIL_00013371,2026-03-17,ADV_009,CMP_028,MKT_SG,34724,262,63.4196,0.0,46.6291,Finalized
BIL_00013372,2026-03-17,ADV_009,CMP_028,MKT_TH,43343,400,78.3063,1.5661,55.4435,Finalized
BIL_00013373,2026-03-17,ADV_010,CMP_030,MKT_AE,22448,132,37.0188,0.0,29.8332,Finalized
BIL_00013374,2026-03-17,ADV_010,CMP_030,MKT_ID,48734,1020,153.3716,0.0,108.8078,Finalized
BIL_00013375,2026-03-17,ADV_010,CMP_030,MKT_SA,50867,743,149.4026,7.4701,107.365,Finalized
BIL_00013376,2026-03-17,ADV_010,CMP_030,MKT_SG,26053,173,40.9738,0.0,29.1465,Finalized
BIL_00013377,2026-03-17,ADV_010,CMP_031,MKT_AE,56679,590,143.2421,7.1621,112.6934,Finalized
BIL_00013378,2026-03-17,ADV_010,CMP_031,MKT_ID,20220,148,28.4821,1.4241,20.8506,Finalized
BIL_00013379,2026-03-17,ADV_010,CMP_031,MKT_SA,16648,238,27.484,0.0,21.9833,Finalized
BIL_00013380,2026-03-17,ADV_010,CMP_031,MKT_TH,30705,524,73.3271,1.4665,53.6873,Finalized
BIL_00013381,2026-03-17,ADV_010,CMP_032,MKT_AE,27316,233,65.438,0.0,52.1919,Finalized
BIL_00013382,2026-03-17,ADV_010,CMP_032,MKT_ID,94951,920,216.0873,0.0,166.881,Finalized
BIL_00013383,2026-03-17,ADV_010,CMP_032,MKT_MY,84924,833,176.3184,0.0,140.6667,Finalized
BIL_00013384,2026-03-17,ADV_010,CMP_032,MKT_TH,31362,377,55.3962,1.1079,40.9818,Finalized
BIL_00013385,2026-03-17,ADV_010,CMP_033,MKT_ID,34981,158,35.9702,0.0,28.0908,Finalized
BIL_00013386,2026-03-17,ADV_010,CMP_033,MKT_SA,37009,547,86.2507,0.0,67.1424,Finalized
BIL_00013387,2026-03-17,ADV_010,CMP_033,MKT_SG,37485,130,38.025,0.0,26.3504,Finalized
BIL_00013388,2026-03-17,ADV_011,CMP_035,MKT_ID,13553,239,38.651,0.0,26.4786,Finalized
BIL_00013389,2026-03-17,ADV_011,CMP_035,MKT_MY,31929,223,52.8191,1.0564,40.0298,Finalized
BIL_00013390,2026-03-17,ADV_011,CMP_035,MKT_SA,13021,173,47.0848,0.9417,33.907,Finalized
BIL_00013391,2026-03-17,ADV_011,CMP_035,MKT_TH,41857,182,42.0502,3.364,31.8998,Finalized
BIL_00013392,2026-03-17,ADV_011,CMP_036,MKT_AE,3305,54,11.8479,0.237,9.1007,Finalized
BIL_00013393,2026-03-17,ADV_011,CMP_036,MKT_ID,50123,283,70.9873,0.0,53.4926,Finalized
BIL_00013394,2026-03-17,ADV_011,CMP_036,MKT_SA,3156,27,3.8599,0.0,3.1522,Finalized
BIL_00013395,2026-03-17,ADV_011,CMP_036,MKT_TH,10517,101,40.2923,0.8058,30.8804,Finalized
BIL_00013396,2026-03-17,ADV_011,CMP_037,MKT_AE,5282,69,11.0588,0.0,8.3841,Finalized
BIL_00013397,2026-03-17,ADV_011,CMP_037,MKT_ID,9781,26,7.8449,0.1569,5.6629,Finalized
BIL_00013398,2026-03-17,ADV_011,CMP_037,MKT_MY,2729,11,6.6887,0.1338,4.5711,Finalized
BIL_00013399,2026-03-17,ADV_011,CMP_037,MKT_TH,9022,182,29.2713,0.0,21.3674,Finalized
BIL_00013400,2026-03-17,ADV_012,CMP_038,MKT_AE,30471,421,85.9833,0.0,63.013,Finalized
BIL_00013401,2026-03-17,ADV_012,CMP_038,MKT_ID,154961,1322,304.9204,0.0,220.3207,Finalized
BIL_00013402,2026-03-17,ADV_012,CMP_038,MKT_MY,24497,240,48.3918,0.9678,34.1642,Finalized
BIL_00013403,2026-03-17,ADV_012,CMP_038,MKT_SG,32177,342,44.2123,0.0,33.5545,Finalized
BIL_00013404,2026-03-17,ADV_012,CMP_039,MKT_ID,30243,242,44.0896,0.8818,30.6007,Finalized
BIL_00013405,2026-03-17,ADV_012,CMP_039,MKT_MY,12260,184,45.503,0.9101,32.5047,Finalized
BIL_00013406,2026-03-17,ADV_012,CMP_039,MKT_SA,48367,208,47.5985,0.952,37.4324,Finalized
BIL_00013407,2026-03-17,ADV_012,CMP_039,MKT_SG,28890,250,63.2642,0.0,45.7012,Finalized
BIL_00013408,2026-03-17,ADV_012,CMP_040,MKT_ID,29536,314,97.3879,0.0,69.3633,Finalized
BIL_00013409,2026-03-17,ADV_012,CMP_040,MKT_MY,43092,101,36.8611,0.0,29.329,Finalized
BIL_00013410,2026-03-17,ADV_012,CMP_040,MKT_SG,27848,263,40.9128,3.273,29.854,Finalized
BIL_00013411,2026-03-17,ADV_012,CMP_040,MKT_TH,29476,202,68.3619,1.3672,51.0179,Finalized
BIL_00013412,2026-03-17,ADV_012,CMP_041,MKT_AE,20021,154,38.1921,3.0554,28.6202,Finalized
BIL_00013413,2026-03-17,ADV_012,CMP_041,MKT_ID,37286,234,68.7311,0.0,55.2334,Finalized
BIL_00013414,2026-03-17,ADV_012,CMP_041,MKT_MY,24006,223,47.8573,0.0,38.8532,Finalized
BIL_00013415,2026-03-17,ADV_012,CMP_041,MKT_SA,27459,200,47.9816,0.0,34.6168,Finalized
BIL_00013416,2026-03-17,ADV_012,CMP_041,MKT_SG,37816,188,33.2933,0.6659,26.861,Finalized
BIL_00013417,2026-03-17,ADV_013,CMP_043,MKT_AE,23918,170,64.4576,5.1566,44.39,Finalized
BIL_00013418,2026-03-17,ADV_013,CMP_043,MKT_ID,21770,185,50.7605,2.538,40.2601,Finalized
BIL_00013419,2026-03-17,ADV_013,CMP_043,MKT_SA,16745,202,54.4004,0.0,42.0123,Finalized
BIL_00013420,2026-03-17,ADV_013,CMP_043,MKT_TH,9071,138,18.5416,0.0,13.2226,Finalized
BIL_00013421,2026-03-17,ADV_013,CMP_045,MKT_AE,9896,146,32.539,0.6508,25.9957,Finalized
BIL_00013422,2026-03-17,ADV_013,CMP_045,MKT_SG,8399,96,18.846,0.0,15.3466,Finalized
BIL_00013423,2026-03-17,ADV_014,CMP_046,MKT_AE,1038,8,2.4213,0.0,1.697,Finalized
BIL_00013424,2026-03-17,ADV_014,CMP_046,MKT_ID,1465,26,5.4174,0.0,3.8525,Finalized
BIL_00013425,2026-03-17,ADV_014,CMP_046,MKT_MY,925,8,2.8329,0.0,2.0799,Finalized
BIL_00013426,2026-03-17,ADV_014,CMP_046,MKT_SA,7201,60,10.8513,0.0,7.934,Finalized
BIL_00013427,2026-03-17,ADV_014,CMP_046,MKT_SG,4725,77,9.6045,0.0,7.9595,Finalized
BIL_00013428,2026-03-17,ADV_014,CMP_046,MKT_TH,1805,17,5.8816,0.0,4.6492,Finalized
BIL_00013429,2026-03-17,ADV_014,CMP_047,MKT_AE,4792,42,7.6115,0.0,5.2751,Finalized
BIL_00013430,2026-03-17,ADV_014,CMP_047,MKT_ID,16961,126,25.4124,0.5082,18.169,Finalized
BIL_00013431,2026-03-17,ADV_014,CMP_047,MKT_MY,5156,55,13.4736,0.0,9.909,Finalized
BIL_00013432,2026-03-17,ADV_014,CMP_047,MKT_SA,8255,135,24.0383,0.0,16.961,Finalized
BIL_00013433,2026-03-17,ADV_014,CMP_047,MKT_SG,8849,38,7.102,0.0,4.9023,Finalized
BIL_00013434,2026-03-17,ADV_014,CMP_047,MKT_TH,3985,48,4.8476,0.0,3.7227,Finalized
BIL_00013435,2026-03-17,ADV_015,CMP_049,MKT_MY,10767,71,23.9115,1.9129,18.0246,Finalized
BIL_00013436,2026-03-17,ADV_015,CMP_049,MKT_SA,14977,204,50.845,2.5422,36.5615,Finalized
BIL_00013437,2026-03-17,ADV_015,CMP_050,MKT_AE,3475,15,4.45,0.089,3.4284,Finalized
BIL_00013438,2026-03-17,ADV_015,CMP_050,MKT_ID,54691,421,83.3631,0.0,63.6156,Finalized
BIL_00013439,2026-03-17,ADV_015,CMP_050,MKT_MY,25567,157,38.657,0.0,29.6813,Finalized
BIL_00013440,2026-03-17,ADV_015,CMP_050,MKT_SA,10767,163,23.8827,0.0,17.9622,Finalized
BIL_00013441,2026-03-17,ADV_015,CMP_050,MKT_SG,40156,179,53.4998,0.0,41.1521,Finalized
BIL_00013442,2026-03-17,ADV_015,CMP_051,MKT_ID,25483,262,57.0103,2.8505,44.1651,Finalized
BIL_00013443,2026-03-17,ADV_015,CMP_051,MKT_MY,42109,263,73.6949,0.0,55.6603,Finalized
BIL_00013444,2026-03-17,ADV_015,CMP_051,MKT_TH,10844,72,17.5043,0.0,14.1114,Finalized
BIL_00013445,2026-03-17,ADV_016,CMP_053,MKT_AE,4608,35,7.5507,0.0,5.7164,Finalized
BIL_00013446,2026-03-17,ADV_016,CMP_053,MKT_ID,10688,92,19.2564,0.0,14.8265,Finalized
BIL_00013447,2026-03-17,ADV_016,CMP_053,MKT_MY,8955,46,8.5216,0.6817,6.4167,Finalized
BIL_00013448,2026-03-17,ADV_016,CMP_053,MKT_SA,4437,37,7.0701,0.1414,5.2442,Finalized
BIL_00013449,2026-03-17,ADV_016,CMP_053,MKT_SG,7013,100,15.715,0.3143,12.1009,Finalized
BIL_00013450,2026-03-17,ADV_016,CMP_053,MKT_TH,16387,157,21.2509,1.7001,16.2214,Finalized
BIL_00013451,2026-03-17,ADV_017,CMP_055,MKT_AE,7726,78,17.6762,0.0,13.2133,Finalized
BIL_00013452,2026-03-17,ADV_017,CMP_055,MKT_ID,31546,319,56.3866,0.0,42.1947,Finalized
BIL_00013453,2026-03-17,ADV_017,CMP_055,MKT_SA,26061,247,51.5346,0.0,38.1467,Finalized
BIL_00013454,2026-03-17,ADV_017,CMP_055,MKT_TH,4689,45,7.0852,0.0,5.4305,Finalized
BIL_00013455,2026-03-17,ADV_017,CMP_056,MKT_ID,36057,391,87.3056,1.7461,66.255,Finalized
BIL_00013456,2026-03-17,ADV_017,CMP_056,MKT_MY,8721,86,21.0333,0.0,14.4537,Finalized
BIL_00013457,2026-03-17,ADV_017,CMP_056,MKT_SG,9410,26,9.3667,0.4683,6.8511,Finalized
BIL_00013458,2026-03-17,ADV_017,CMP_058,MKT_AE,5701,73,7.1016,0.0,5.8611,Finalized
BIL_00013459,2026-03-17,ADV_017,CMP_058,MKT_ID,29704,233,56.7941,2.8397,41.9776,Finalized
BIL_00013460,2026-03-17,ADV_017,CMP_058,MKT_MY,17507,146,41.2741,0.0,32.1502,Finalized
BIL_00013461,2026-03-17,ADV_017,CMP_058,MKT_SG,12469,126,20.3363,0.4067,14.6257,Finalized
BIL_00013462,2026-03-17,ADV_017,CMP_058,MKT_TH,17153,83,30.6949,0.0,21.8521,Finalized
BIL_00013463,2026-03-17,ADV_018,CMP_059,MKT_AE,64458,971,160.3792,3.2076,118.3044,Finalized
BIL_00013464,2026-03-17,ADV_018,CMP_059,MKT_ID,16247,84,37.2221,0.0,29.6815,Finalized
BIL_00013465,2026-03-17,ADV_018,CMP_059,MKT_SA,10065,41,13.7112,0.6856,10.0062,Finalized
BIL_00013466,2026-03-17,ADV_018,CMP_059,MKT_SG,20686,147,30.8978,2.4718,23.497,Finalized
BIL_00013467,2026-03-17,ADV_018,CMP_059,MKT_TH,38486,242,59.2992,0.0,43.3254,Finalized
BIL_00013468,2026-03-17,ADV_018,CMP_060,MKT_AE,28238,241,68.8741,0.0,56.3824,Finalized
BIL_00013469,2026-03-17,ADV_018,CMP_060,MKT_ID,59240,695,125.3827,0.0,94.4396,Finalized
BIL_00013470,2026-03-17,ADV_018,CMP_060,MKT_MY,86768,684,136.0779,0.0,101.069,Finalized
BIL_00013471,2026-03-17,ADV_018,CMP_060,MKT_TH,33454,292,62.2431,0.0,47.1979,Finalized
BIL_00013472,2026-03-17,ADV_019,CMP_061,MKT_AE,10138,97,19.1435,1.5315,14.5677,Finalized
BIL_00013473,2026-03-17,ADV_019,CMP_061,MKT_ID,2101,20,4.5022,0.0,3.3448,Finalized
BIL_00013474,2026-03-17,ADV_019,CMP_061,MKT_SG,8113,78,15.8232,0.7912,11.0631,Finalized
BIL_00013475,2026-03-17,ADV_019,CMP_061,MKT_TH,10751,70,26.721,0.0,20.0031,Finalized
BIL_00013476,2026-03-17,ADV_020,CMP_064,MKT_AE,16351,169,33.7306,2.6984,27.2173,Finalized
BIL_00013477,2026-03-17,ADV_020,CMP_064,MKT_ID,40098,422,100.1073,2.0021,78.8563,Finalized
BIL_00013478,2026-03-17,ADV_020,CMP_064,MKT_MY,25461,60,27.9455,0.5589,19.5631,Finalized
BIL_00013479,2026-03-17,ADV_020,CMP_064,MKT_SA,22595,280,56.0714,1.1214,43.652,Finalized
BIL_00013480,2026-03-17,ADV_020,CMP_064,MKT_SG,34500,287,53.8704,0.0,40.5943,Finalized
BIL_00013481,2026-03-17,ADV_020,CMP_064,MKT_TH,19979,97,23.6269,0.0,18.5073,Finalized
BIL_00013482,2026-03-17,ADV_021,CMP_066,MKT_AE,3399,45,9.3802,0.1876,6.8785,Finalized
BIL_00013483,2026-03-17,ADV_021,CMP_066,MKT_ID,14134,118,23.9047,0.0,18.4787,Finalized
BIL_00013484,2026-03-17,ADV_021,CMP_066,MKT_MY,7848,83,16.3166,0.3263,12.0832,Finalized
BIL_00013485,2026-03-17,ADV_021,CMP_066,MKT_SA,2724,38,8.3386,0.0,6.5928,Finalized
BIL_00013486,2026-03-17,ADV_021,CMP_066,MKT_SG,679,6,0.8871,0.0,0.6893,Finalized
BIL_00013487,2026-03-17,ADV_021,CMP_066,MKT_TH,4442,82,10.8292,0.0,8.5568,Finalized
BIL_00013488,2026-03-17,ADV_021,CMP_067,MKT_AE,8139,66,16.2162,0.0,12.0942,Finalized
BIL_00013489,2026-03-17,ADV_021,CMP_067,MKT_ID,31510,222,44.0239,0.8805,33.0364,Finalized
BIL_00013490,2026-03-17,ADV_021,CMP_067,MKT_MY,5013,27,5.2322,0.1046,4.2538,Finalized
BIL_00013491,2026-03-17,ADV_021,CMP_067,MKT_TH,7579,53,17.9337,0.0,13.949,Finalized
BIL_00013492,2026-03-17,ADV_022,CMP_069,MKT_AE,6701,50,14.9577,0.0,10.6964,Finalized
BIL_00013493,2026-03-17,ADV_022,CMP_069,MKT_ID,27769,299,67.933,3.3966,49.6078,Finalized
BIL_00013494,2026-03-17,ADV_022,CMP_069,MKT_MY,3015,14,4.3557,0.0,3.0172,Finalized
BIL_00013495,2026-03-17,ADV_022,CMP_069,MKT_SA,6733,94,19.841,0.9921,14.847,Finalized
BIL_00013496,2026-03-17,ADV_022,CMP_069,MKT_SG,5674,19,3.301,0.0,2.6409,Finalized
BIL_00013497,2026-03-17,ADV_022,CMP_069,MKT_TH,4320,12,4.9101,0.2455,3.7344,Finalized
BIL_00013498,2026-03-17,ADV_022,CMP_070,MKT_AE,8179,57,14.952,0.0,11.215,Finalized
BIL_00013499,2026-03-17,ADV_022,CMP_070,MKT_SA,3972,30,9.0368,0.0,6.6825,Finalized
BIL_00013500,2026-03-17,ADV_022,CMP_070,MKT_SG,2501,38,5.3067,0.0,4.0973,Finalized
BIL_00013501,2026-03-17,ADV_023,CMP_071,MKT_AE,14797,121,31.5707,0.0,25.0413,Finalized
BIL_00013502,2026-03-17,ADV_023,CMP_071,MKT_ID,35202,364,74.1099,3.7055,57.248,Finalized
BIL_00013503,2026-03-17,ADV_023,CMP_071,MKT_SA,37050,451,51.2336,0.0,37.6476,Finalized
BIL_00013504,2026-03-17,ADV_023,CMP_072,MKT_AE,39469,246,76.1219,0.0,55.4182,Finalized
BIL_00013505,2026-03-17,ADV_023,CMP_072,MKT_ID,20727,245,54.4722,0.0,41.3508,Finalized
BIL_00013506,2026-03-17,ADV_024,CMP_073,MKT_AE,40915,262,84.9472,6.7958,66.887,Finalized
BIL_00013507,2026-03-17,ADV_024,CMP_073,MKT_ID,38426,173,41.2178,0.0,29.3917,Finalized
BIL_00013508,2026-03-17,ADV_024,CMP_073,MKT_MY,13340,74,28.7205,0.5744,21.293,Finalized
BIL_00013509,2026-03-17,ADV_024,CMP_073,MKT_SG,38224,500,78.3224,0.0,60.9071,Finalized
BIL_00013510,2026-03-17,ADV_024,CMP_073,MKT_TH,81310,697,156.0683,0.0,112.8451,Finalized
BIL_00013511,2026-03-17,ADV_024,CMP_074,MKT_SG,5538,52,13.4598,1.0768,9.2513,Finalized
BIL_00013512,2026-03-17,ADV_024,CMP_074,MKT_TH,13707,137,17.14,0.0,12.7829,Finalized
BIL_00013513,2026-03-17,ADV_024,CMP_076,MKT_AE,26680,296,57.7074,0.0,40.6929,Finalized
BIL_00013514,2026-03-17,ADV_024,CMP_076,MKT_ID,200798,1568,366.7252,0.0,270.0429,Finalized
BIL_00013515,2026-03-17,ADV_024,CMP_076,MKT_MY,85717,568,112.7671,5.6384,79.7536,Finalized
BIL_00013516,2026-03-17,ADV_024,CMP_076,MKT_SA,67302,874,218.7992,0.0,170.1444,Finalized
BIL_00013517,2026-03-17,ADV_024,CMP_076,MKT_SG,82817,738,167.3219,0.0,123.8827,Finalized
BIL_00013518,2026-03-17,ADV_024,CMP_076,MKT_TH,50753,177,57.8281,1.1566,47.8375,Finalized
BIL_00013519,2026-03-18,ADV_001,CMP_001,MKT_ID,1634,27,2.59,0.0,1.7782,Finalized
BIL_00013520,2026-03-18,ADV_001,CMP_001,MKT_MY,6568,29,6.2337,0.0,4.5725,Finalized
BIL_00013521,2026-03-18,ADV_001,CMP_001,MKT_SA,3803,41,6.5258,0.1305,4.9998,Finalized
BIL_00013522,2026-03-18,ADV_001,CMP_002,MKT_AE,7184,104,22.0053,0.0,15.5558,Finalized
BIL_00013523,2026-03-18,ADV_001,CMP_002,MKT_ID,8718,21,11.2933,0.0,8.5337,Finalized
BIL_00013524,2026-03-18,ADV_001,CMP_002,MKT_SG,8424,61,14.1512,0.0,10.8909,Finalized
BIL_00013525,2026-03-18,ADV_001,CMP_003,MKT_AE,7201,13,9.2426,0.1849,6.9801,Finalized
BIL_00013526,2026-03-18,ADV_001,CMP_003,MKT_ID,9269,113,20.9446,0.4189,16.4569,Finalized
BIL_00013527,2026-03-18,ADV_001,CMP_003,MKT_MY,1288,5,1.7158,0.0,1.1727,Finalized
BIL_00013528,2026-03-18,ADV_001,CMP_003,MKT_TH,8285,62,16.5991,0.332,11.8801,Finalized
BIL_00013529,2026-03-18,ADV_001,CMP_004,MKT_ID,11481,92,20.7696,0.0,15.5204,Finalized
BIL_00013530,2026-03-18,ADV_002,CMP_005,MKT_AE,16671,33,11.9622,0.0,9.0263,Finalized
BIL_00013531,2026-03-18,ADV_002,CMP_005,MKT_ID,30351,236,34.2783,0.0,26.2114,Finalized
BIL_00013532,2026-03-18,ADV_002,CMP_005,MKT_MY,6816,77,22.8107,0.0,15.8289,Finalized
BIL_00013533,2026-03-18,ADV_002,CMP_005,MKT_SA,22132,290,61.0607,0.0,47.5556,Finalized
BIL_00013534,2026-03-18,ADV_002,CMP_005,MKT_SG,37183,272,65.0101,1.3002,51.5457,Finalized
BIL_00013535,2026-03-18,ADV_002,CMP_006,MKT_AE,7868,74,12.0285,0.0,9.4939,Finalized
BIL_00013536,2026-03-18,ADV_002,CMP_006,MKT_ID,19180,196,34.9952,0.0,26.2587,Finalized
BIL_00013537,2026-03-18,ADV_002,CMP_006,MKT_MY,3873,46,9.0602,0.0,6.4902,Finalized
BIL_00013538,2026-03-18,ADV_002,CMP_006,MKT_SA,7688,118,21.7607,0.0,15.5537,Finalized
BIL_00013539,2026-03-18,ADV_002,CMP_006,MKT_SG,4446,92,12.6874,0.2537,8.915,Finalized
BIL_00013540,2026-03-18,ADV_002,CMP_006,MKT_TH,18049,212,42.4436,0.0,33.1534,Finalized
BIL_00013541,2026-03-18,ADV_002,CMP_008,MKT_MY,21088,300,45.6893,0.0,32.3565,Finalized
BIL_00013542,2026-03-18,ADV_002,CMP_008,MKT_SG,10142,136,19.9212,0.0,14.4691,Finalized
BIL_00013543,2026-03-18,ADV_002,CMP_008,MKT_TH,8170,111,11.063,0.5532,7.8168,Finalized
BIL_00013544,2026-03-18,ADV_003,CMP_009,MKT_AE,5261,21,3.3721,0.0674,2.331,Finalized
BIL_00013545,2026-03-18,ADV_003,CMP_009,MKT_ID,62952,682,143.5668,11.4853,107.6823,Finalized
BIL_00013546,2026-03-18,ADV_003,CMP_009,MKT_MY,25683,97,37.1626,0.0,26.1468,Finalized
BIL_00013547,2026-03-18,ADV_003,CMP_009,MKT_SA,5143,86,13.9688,1.1175,11.1955,Finalized
BIL_00013548,2026-03-18,ADV_003,CMP_009,MKT_SG,8918,176,31.9134,0.0,23.3252,Finalized
BIL_00013549,2026-03-18,ADV_003,CMP_010,MKT_ID,31206,153,34.1957,0.0,23.6015,Finalized
BIL_00013550,2026-03-18,ADV_003,CMP_010,MKT_SA,13594,40,21.4217,0.0,15.0105,Finalized
BIL_00013551,2026-03-18,ADV_003,CMP_010,MKT_TH,31602,161,37.7444,0.0,28.6808,Finalized
BIL_00013552,2026-03-18,ADV_004,CMP_011,MKT_AE,5788,45,9.1428,0.7314,7.0351,Finalized
BIL_00013553,2026-03-18,ADV_004,CMP_011,MKT_ID,25317,281,57.0384,0.0,43.7668,Finalized
BIL_00013554,2026-03-18,ADV_004,CMP_011,MKT_SA,4545,21,3.8547,0.1927,2.9516,Finalized
BIL_00013555,2026-03-18,ADV_004,CMP_011,MKT_SG,1642,30,4.658,0.0,3.3212,Finalized
BIL_00013556,2026-03-18,ADV_004,CMP_011,MKT_TH,7331,72,9.4226,0.1885,6.6637,Finalized
BIL_00013557,2026-03-18,ADV_005,CMP_015,MKT_ID,52863,307,78.8184,0.0,60.3078,Finalized
BIL_00013558,2026-03-18,ADV_005,CMP_015,MKT_MY,11732,86,21.8626,0.0,16.4426,Finalized
BIL_00013559,2026-03-18,ADV_005,CMP_015,MKT_TH,8575,116,11.2071,0.2241,7.697,Finalized
BIL_00013560,2026-03-18,ADV_006,CMP_018,MKT_AE,85123,431,126.0186,0.0,96.7799,Finalized
BIL_00013561,2026-03-18,ADV_006,CMP_018,MKT_ID,110060,861,221.6626,4.4333,157.8601,Finalized
BIL_00013562,2026-03-18,ADV_006,CMP_018,MKT_MY,18671,214,31.4444,0.0,24.622,Finalized
BIL_00013563,2026-03-18,ADV_006,CMP_018,MKT_SA,39660,355,86.1907,1.7238,69.1719,Finalized
BIL_00013564,2026-03-18,ADV_006,CMP_018,MKT_SG,20587,153,46.3283,0.0,37.8366,Finalized
BIL_00013565,2026-03-18,ADV_006,CMP_018,MKT_TH,25771,298,51.7556,0.0,36.3918,Finalized
BIL_00013566,2026-03-18,ADV_006,CMP_019,MKT_ID,42537,424,64.4087,0.0,49.3808,Finalized
BIL_00013567,2026-03-18,ADV_006,CMP_019,MKT_SA,36387,345,64.4803,0.0,47.2822,Finalized
BIL_00013568,2026-03-18,ADV_006,CMP_019,MKT_SG,46516,462,64.3508,1.287,48.0403,Finalized
BIL_00013569,2026-03-18,ADV_007,CMP_020,MKT_ID,13654,99,25.7772,0.0,19.8664,Finalized
BIL_00013570,2026-03-18,ADV_007,CMP_020,MKT_MY,13530,105,23.5488,1.1774,17.5095,Finalized
BIL_00013571,2026-03-18,ADV_007,CMP_020,MKT_SG,25592,348,74.3074,0.0,52.3311,Finalized
BIL_00013572,2026-03-18,ADV_007,CMP_021,MKT_AE,27779,166,51.2423,0.0,37.4917,Finalized
BIL_00013573,2026-03-18,ADV_007,CMP_021,MKT_MY,14039,232,52.9664,0.0,38.6741,Finalized
BIL_00013574,2026-03-18,ADV_007,CMP_021,MKT_SG,12736,58,16.4684,0.0,11.9423,Finalized
BIL_00013575,2026-03-18,ADV_007,CMP_021,MKT_TH,16169,98,25.4671,0.0,18.5188,Finalized
BIL_00013576,2026-03-18,ADV_007,CMP_022,MKT_AE,6360,80,13.3281,0.0,9.501,Finalized
BIL_00013577,2026-03-18,ADV_007,CMP_022,MKT_ID,33136,316,49.2264,0.9845,34.4612,Finalized
BIL_00013578,2026-03-18,ADV_007,CMP_022,MKT_MY,8506,47,18.02,0.0,12.807,Finalized
BIL_00013579,2026-03-18,ADV_007,CMP_022,MKT_SA,16204,171,32.2682,0.0,23.6229,Finalized
BIL_00013580,2026-03-18,ADV_007,CMP_022,MKT_SG,2565,29,9.3364,0.1867,6.7784,Finalized
BIL_00013581,2026-03-18,ADV_008,CMP_024,MKT_AE,30612,253,45.2656,0.9053,31.5946,Finalized
BIL_00013582,2026-03-18,ADV_008,CMP_024,MKT_ID,99905,502,153.7251,3.0745,118.8921,Finalized
BIL_00013583,2026-03-18,ADV_008,CMP_024,MKT_SA,9602,110,28.7751,0.5755,22.6685,Finalized
BIL_00013584,2026-03-18,ADV_008,CMP_024,MKT_SG,36356,347,65.9781,0.0,50.5278,Finalized
BIL_00013585,2026-03-18,ADV_008,CMP_024,MKT_TH,7639,63,14.944,0.0,10.6932,Finalized
BIL_00013586,2026-03-18,ADV_008,CMP_025,MKT_AE,27260,302,70.2915,0.0,49.9471,Finalized
BIL_00013587,2026-03-18,ADV_008,CMP_025,MKT_ID,71776,255,91.994,0.0,69.8187,Finalized
BIL_00013588,2026-03-18,ADV_008,CMP_025,MKT_MY,70437,947,160.9103,3.2182,124.9566,Finalized
BIL_00013589,2026-03-18,ADV_008,CMP_025,MKT_SA,45908,448,63.8431,0.0,49.3569,Finalized
BIL_00013590,2026-03-18,ADV_008,CMP_025,MKT_TH,21281,213,42.7589,0.8552,31.5294,Finalized
BIL_00013591,2026-03-18,ADV_009,CMP_026,MKT_AE,20540,212,40.6979,0.0,32.7525,Finalized
BIL_00013592,2026-03-18,ADV_009,CMP_026,MKT_ID,66070,706,130.1542,0.0,101.5324,Finalized
BIL_00013593,2026-03-18,ADV_009,CMP_026,MKT_SA,40732,175,27.4834,0.5497,19.0581,Finalized
BIL_00013594,2026-03-18,ADV_009,CMP_026,MKT_SG,14432,180,38.2547,0.0,26.7093,Finalized
BIL_00013595,2026-03-18,ADV_009,CMP_027,MKT_AE,25813,334,65.6888,0.0,48.8664,Finalized
BIL_00013596,2026-03-18,ADV_009,CMP_027,MKT_ID,65301,538,153.9125,3.0782,110.8928,Finalized
BIL_00013597,2026-03-18,ADV_009,CMP_027,MKT_MY,74168,519,145.271,0.0,108.7896,Finalized
BIL_00013598,2026-03-18,ADV_009,CMP_027,MKT_SA,13552,174,21.4201,0.0,16.3799,Finalized
BIL_00013599,2026-03-18,ADV_009,CMP_027,MKT_TH,20629,94,29.5923,0.5918,20.0838,Finalized
BIL_00013600,2026-03-18,ADV_009,CMP_028,MKT_AE,38116,156,34.3669,0.0,24.4903,Finalized
BIL_00013601,2026-03-18,ADV_009,CMP_028,MKT_ID,39424,341,64.6235,0.0,46.9742,Finalized
BIL_00013602,2026-03-18,ADV_009,CMP_028,MKT_MY,8415,60,11.1877,0.2238,8.624,Finalized
BIL_00013603,2026-03-18,ADV_009,CMP_028,MKT_SA,12296,101,24.125,0.0,18.4127,Finalized
BIL_00013604,2026-03-18,ADV_009,CMP_028,MKT_SG,21206,125,26.7858,0.5357,19.9413,Finalized
